id,caption,media_type,media_url,permalink,thumbnail_url,timestamp
18023236733315063,"🎬✨ No dia 13 de dezembro de 2024, PRÓXIMA SEXTA às 20h, convidamos todos para a última exibição gratuita do documentário ""A Origem dos Pássaros"".

Desta vez, será no Cineclube do CDCC (R. Nove de Julho, 1227 - Centro, São Carlos), no dia 13/12 às 20h! 💛 

Essa sessão especial encerrará o nosso ciclo de exibições gratuitas, e estamos imensamente felizes e gratos pela recepção calorosa do público até agora. 🌟

Após o filme, teremos uma roda de conversa com a presença da diretora Verônica Silva e da equipe de produção, que compartilharão os bastidores e as inspirações que deram vida a essa história tão especial. 🎥💛

Venha participar dessa homenagem ao projeto @doces.flautistas e à cultura do bairro Cidade Aracy. 🎶

#DocesFlautistas #AOrigemDosPássaros #CineclubeUFSCar #TeatroFlorestanFernandes #ÚltimaExibição #CulturaSP #CinemaGratuito #RodaDeConversa #LeiPauloGustavoSP #tudoviracultsp #Documentário #CulturaParaTodos",IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/469604781_984094700207101_8338137237647271251_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=KBhD4MbYab8Q7kNvgEnLSXN&_nc_oc=AdhA3cMzZW4j4F6mLN8Y0L7PzLGAx6-JGNs9rRehFNu8j7eWF43JP1yVh9ShY6Oa8Bz6pBa6OYjKwQUft-nNjOvz&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYCpcDlJ_f4NMV5v8unHwQOJcYGexPh5UNOw39KF3EWzqg&oe=676A521F,https://www.instagram.com/p/DDPzGu6P4i5/,,2024-12-06T18:24:03+0000
18303963088206917,"Viemos anunciar mais uma exibição do nosso documentário ""A Origem dos Pássaros""! 🐦🎶
No dia 06 de dezembro de 2024, às 14h, convidamos todos para o Cineclube da UFSCar, no Teatro de Bolso.

Nossa equipe de filmagem estará presente e após a exibição iremos conversar com o público sobre a gravação do filme, detalhes de bastidores e tudo mais! 

Contaremos com LIBRAS, audiodescrição e legendas, tornando o evento acessível para todos. 🎥✨
A exibição será aberta ao público e gratuita! 

#DocesFlautistas #AOrigemDosPássaros #Documentário #CineclubeCDCC #Acessibilidade #LIBRAS #Audiodescrição #Legendas #LeiPauloGustavoSP #tudoviracultsp #Solidariedade",IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/468660449_1188886576143350_3574450981222132961_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=OGbX3iWpsO4Q7kNvgFQ9_BX&_nc_oc=Adg0mtKjr6uRj8ASjzsIS8kK6wdoj4MxiwqVFYqhTy_ct29ipGF7jG7SRc1rVjLSctRSgca_6FcQY7nPXzulWiPL&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYC60a_ypaAHICwq7cePna21HVV26hjnRzOxjG7TQnQUCA&oe=676A5020,https://www.instagram.com/p/DC6rkHVuHdt/,,2024-11-28T13:34:06+0000
18048294230040484,"É com muita alegria que anunciamos a primeira exibição do nosso documentário ""A Origem dos Pássaros""! 🐦🎶 

No dia 05/12, o filme será exibido no pátio da Escola Arthur Natalino Deriggi, local onde acontecem as aulas do @doces.flautistas. 

Não poderia haver lugar mais simbólico para essa estreia! 💛

A exibição contará com todos os recursos de acessibilidade, incluindo LIBRAS, audiodescrição e legendas, garantindo que todos possam vivenciar essa história inspiradora. 🎥✨

O evento será aberto ao público e todos são convidados!. Vamos juntos fazer desse momento uma celebração do Doces Flautistas! 🌟

#DocesFlautistas #AOrigemDosPássaros #Documentário #PrimeiraExibição #EscolaArthurNatalinoDeriggi #Acessibilidade #LIBRAS #Audiodescrição #Legendas #LeiPauloGustavoSP #tudoviracultsp #Solidariedade",IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/468235242_778254247827311_2440992753855078580_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=Rl6dheZwJgQQ7kNvgHSqst0&_nc_oc=Adgmyhki1Dt1ZgdM_5i-FnQjFELvScYQJgNpUxNtSZpZTso_7Lc-0wI6snspW_RpKw3lxtTrQousIhv_QW5J9MFi&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYCByxzApi-Gl8UIgeVVknvIOtgIVlECEB6IT7TQfS_ddw&oe=676A4A3A,https://www.instagram.com/p/DCzzLQdhPBw/,,2024-11-25T21:25:56+0000
18474598573027066,"🎬✨ O trailer oficial de ""A Origem dos Pássaros"" já está no ar! ✨🎥

É com imensa alegria que compartilhamos um pequeno vislumbre dessa história emocionante que celebra o projeto @doces.flautistas, a força transformadora da música e a rica cultura do bairro Cidade Aracy. 🌟

Cada cena traz um pouco do amor, da dedicação e da inspiração que deram vida a esse documentário. 

Assista ao trailer, emocione-se conosco e compartilhe para espalhar essa história incrível! 💛

#TrailerOficial #DocesFlautistas #AOrigemDosPássaros #CinemaBrasileiro #CulturaSP #Documentário #Arte #Música #LeiPauloGustavoSP #tudoviracultsp #CulturaParaTodos",VIDEO,https://instagram.fcgh68-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPqQfyvK5KqHXEU5N1SAzd3-pKi21AJS6bVf58-FydrreYjYp-hkhYxG4zq_5FIWDx9b_GJBc1_vI3HBujCDeBC5Dq77gI6xEDTx4s.mp4?efg=eyJ4cHZfYXNzZXRfaWQiOjU2MjU3NzcwOTcxMTI5NiwidmVuY29kZV90YWciOiJ4cHZfcHJvZ3Jlc3NpdmUuSU5TVEFHUkFNLkNMSVBTLkMzLjcyMC5kYXNoX2Jhc2VsaW5lXzFfdjEifQ&_nc_ht=instagram.fcgh68-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=AdgaWnMvNNWdMO-InYfAVbcjH7C6mj6dW_IGr5bEXQOov7U2BBkdzfn9GPDiS6hH812F1SC2aAqF-gmtzHfVBW03&vs=931684fffdb4c9ca&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81RjQxMTNEMDVGNjhGRTdFOTE1MTMwNENBOTBBQzlCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKRlM0eHNfWUtZTU1QUUdBS3pWOVlQRWFscHVicV9FQUFBRhUCAsgBACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJoD_3ciq6v8BFQIoAkMzLBdAU1-NT987ZBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gcA&ccb=9-4&oh=00_AYAHJ_SjbFuclpwYy4Sm2XWOkHKmRztdWvUoLMzMTV4iWg&oe=67668059&_nc_sid=1d576d,https://www.instagram.com/reel/DCsEh62hrRT/,https://scontent.cdninstagram.com/v/t51.75761-15/467887379_17953818956852153_6440805692235780753_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=1-7&_nc_sid=18de74&_nc_ohc=RB7pC3wXCOEQ7kNvgGNgJWN&_nc_oc=AdiSDHicmmvBmNJxiGYID_WPGuaul-AT_Gj9VZnR-m4Jt_dx7AOPgJfHo2VC5n0ND_X9nYra0QMdKg6ouO8an0w3&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYDr3egYdjlv-_3VPZStuM_8dR_K77cf6SPmXOpl3UHUyA&oe=676A62B7,2024-11-22T21:26:21+0000
18100152874471314,"Temos o orgulho de anunciar que o filme ""A Origem dos Pássaros"" será acessível para todos! 🌟

As exibições do nosso documentário sobre o @doces.flautistas contarão com medidas inclusivas, como tradução em LIBRAS, audiodescrição e legendas, para garantir que a história seja vivenciada plenamente por todos os públicos. 🎥👐

A acessibilidade é um pilar fundamental desse projeto, e estamos felizes em proporcionar uma experiência inclusiva para todos que irão nos acompanhar nessa jornada emocionante! 💛

#DocesFlautistas #Documentário #AOrigemDosPássaros #Acessibilidade #LIBRAS #Audiodescrição #Legendas #CulturaParaTodos #LeiPauloGustavoSP #tudoviracultsp #Inclusão",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/467693549_1281095496671125_5203644174537155412_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=iYCznxn7BRUQ7kNvgFb3Dl3&_nc_oc=Adj2GMtoEiPZoBGdQCbQAQ-GwpZZRhrm4Iyhckmgq51HnTe7PRev1xtJO7H_a0msQdKHDklRw3vY0RSq1Ztg_8E_&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYDyJZ2Q-i0dVQSjbW4cRuNBOIxR92RPT7V2vwXLG11fzw&oe=676A6ED3,https://www.instagram.com/p/DCm-nAUhEjq/,,2024-11-20T21:55:43+0000
18083470405527390,"🎶Hoje queremos destacar o incrível trabalho de Marcelo Aquino, nosso diretor de som no filme A Origem dos Pássaros! 🎧✨

Além de ser um talentoso músico e compositor, Marcelo foi responsável por capturar e dar vida à atmosfera sonora do documentário. 

Com sua sensibilidade e experiência, ele conseguiu traduzir a essência do projeto, especialmente nas músicas tocadas pelos alunos do @doces.flautistas, trazendo à tona toda a emoção que permeia cada cena.

#DocesFlautistas #Documentário #AOrigemDosPássaros #TrilhaSonora #LeiPauloGustavoSP #tudoviracultsp #Cultura #Música",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/467549620_1274764087278269_547496509089564929_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=1-7&_nc_sid=18de74&_nc_ohc=0_9IMy4zorwQ7kNvgGftSaD&_nc_oc=AdgSf5P7KQv4gqP0DML7DD0XRg9fMCQr1qQk5VYb2pIU7RuXCZLjHSHEMzPDenHb1tKnwfRGwAC1wSs0Gc4T8vgR&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYD7X5CtTiBatVw0oguC1vyvZd1SGc4ROPKRDgKdEWWdcg&oe=676A66FA,https://www.instagram.com/p/DCh0QPBBsRu/,,2024-11-18T21:49:01+0000
18048962182997288,,VIDEO,https://instagram.fcgh68-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQP3dSN-f7PbFKYYHJrL0RtVXJfDyCbhNpSYK1rCjxSdzHRJqzak5USXwLXg2EZnCbYmywD39r8Ehs8brZkoox5bXdnq5nqrGCFuP8c.mp4?efg=eyJ4cHZfYXNzZXRfaWQiOjU3MzgyNTMzODY2NDc4MywidmVuY29kZV90YWciOiJ4cHZfcHJvZ3Jlc3NpdmUuSU5TVEFHUkFNLkNMSVBTLkMzLjcyMC5kYXNoX2Jhc2VsaW5lXzFfdjEifQ&_nc_ht=instagram.fcgh68-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Adj2hcNKbJ2ACh-E4FH8XvymFqjjpablxemMOgFbP2Dob3-qm9e2tIxWR5ixEz405fxAZ0h30e4e8T7_OMAUUm6R&vs=57fffdd88692b10a&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GMjQ0RDAxQzc5RkZENThCMjUzNDA5Q0Y4RTAyRThCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNOVh6QnM5WmYtUlItd05BSTl6ZExJMUVTd0RicV9FQUFBRhUCAsgBACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJp6dy_eD-YQCFQIoAkMzLBdARWqfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gcA&ccb=9-4&oh=00_AYBQuByVrCB4obwAiI2CjUoqc1SSag1ka294cZwlQL2faw&oe=67667A53&_nc_sid=1d576d,https://www.instagram.com/reel/DCJ-sXBOJIX/,https://scontent.cdninstagram.com/v/t51.29350-15/465978824_2877518475746515_1512422525239442658_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=1-7&_nc_sid=18de74&_nc_ohc=oUYjaiCHjiUQ7kNvgEso3yF&_nc_oc=AdgAwK-n08Y5j9vP0YKdg4SvnrAIcy_b29dya5na5xiOP-IdZKk5kwwhLEWx6y37lOUl0DSTFchMYwINMyGxHm8z&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYAvRRLwgXA5CpaMni_8imJT5h91oaMnWr-RfoxbDN4kNw&oe=676A6C26,2024-11-09T15:42:05+0000
18002076299509840,"Tem sido um prazer para nós da Aponte produzir e acompanhar este duo maravilhoso de Cello e Piano @marfim.musica

Alguns registros da última apresentação na semana da música da UFSCar @semus.ufscar 
Agradecemos o pessoal da @licenciatura_em_musica_ufscar por mos receber muito bem.

📸 : @leoleoleomenezes",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/464169712_2059325707857214_5811748745667505448_n.webp?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=G8UTebZ0qrcQ7kNvgFa8HUq&_nc_oc=Adgojz2KHILgF5mJkwOA8Fd87yQl41SnvVJasC8F8sHkZS8AA4hcjP7BQKSCLaTgFi6tH34O7FeEoTPHvPKX47ED&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYDWa2eCrXCZgUWzWik2FhlKxvfnnSJIs_lyJABR0VLuhw&oe=676A6B53,https://www.instagram.com/p/DBbmKI9A7QW/,,2024-10-22T15:19:01+0000
18299174338204518,"Estamos muito orgulhosos com o fato de que a  identidade visual e todas as artes de postagem do filme ""A Origem dos Pássaros"" estão sendo feitas pelo talentoso Fillippo Pugliesi, nosso designer e fotógrafo! 🎨📸

O olhar do @pippo.design para as fotos, a escolha das cores, das fontes para o texto e para o letreiro do nome do filme contribui demais para passar a ideia do filme! 

Valeu demais por toda dedicação e trabalho, Pippo! 

#DocesFlautistas #Documentário #AOrigemDosPássaros #CidadeAracy #LeiPauloGustavoSP #tudoviracultsp #Cultura #Música #IdentidadeVisual #Design #Fotografia #EquipeCriativa",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/462857867_432904486490290_6854507607758469540_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=1-7&_nc_sid=18de74&_nc_ohc=U6VY1J2Qrp0Q7kNvgFR-8MJ&_nc_oc=AdgZIBDgJKCJ5wwJj4c12c_FqZzKEzVQSuTEEO07xMLOpp5zVRLy30zEGri7G9nV3BOEV91ivId56t_1rwSgopti&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYBau317XpCP2uW_47G3SZxpJ3qUanMyeNyNltWHN9-cGQ&oe=676A7143,https://www.instagram.com/p/DBCbpfahYAL/,,2024-10-12T20:46:10+0000
18244337266279900,"🎬✨ Hoje queremos compartilhar com vocês a inspiração por trás do título do nosso filme! Nosso documentário sobre o @doces.flautistas será chamado ""A Origem dos Pássaros""! 

O motivo desse nome é uma homenagem ao bairro Cidade Aracy, onde acontecem as atividades do projeto. Um dos significados da palavra Aracy, em Tupi-Guarani, é a origem dos pássaros. E assim como os pássaros encontram suas asas e seu voo, os alunos do projeto podem encontrar sua voz e seu caminho através da música. ✨

Mal podemos esperar para compartilhar essa história com vocês. Fiquem ligados! 🌟

#DocesFlautistas #Documentário #AOrigemDosPássaros #CidadeAracy #LeiPauloGustavoSP #tudoviracultsp #Cultura #Música",CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/462660727_569389192210803_1067078503179897940_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=z9UNINr52v8Q7kNvgGaaceF&_nc_oc=Adj_XZYD-LvufgHBjimmX2Psc07noDe_xDgdBZ93QndShGw3hBLgcOjzkLOy6lXsPuFBIzXGxMN8smfJEk0Q7n44&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=AIyUfjf8RcAOviojcf8zfcK&oh=00_AYCX057NqvFmKGEyNsJRO30ksZ8SV3HQYW8uFOKKGkAogA&oe=676A54D3,https://www.instagram.com/p/DA6tDzuhw92/,,2024-10-09T20:44:23+0000
